format,dataset,task,trans,feature,label,l_pre,l_mp,l_post,stage,agg,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
OGB,ogbg,graph,False,,,1,6,2,skipsum,max,99,0.0955,0.0,616360.0,0.0584,0.0,0.9735,0.0,0.8048,0.0,0.3847,0.0,0.5206,0.0,0.8761,0.0
OGB,ogbg,graph,False,,,1,6,2,skipsum,mean,99,0.1059,0.0,616360.0,0.0967,0.0,0.9712,0.0,0.7668,0.0,0.3336,0.0,0.4649,0.0,0.8433,0.0
OGB,ogbg,graph,False,,,1,6,3,skipconcat,add,99,0.1114,0.0,631794.0,0.1427,0.0,0.9688,0.0,0.7447,0.0,0.2557,0.0,0.3807,0.0,0.8444,0.0
OGB,ogbg,graph,False,,,1,6,3,skipconcat,max,99,0.1067,0.0,631794.0,0.0635,0.0,0.9696,0.0,0.7463,0.0,0.2865,0.0,0.4141,0.0,0.8517,0.0
OGB,ogbg,graph,False,,,1,6,3,skipconcat,mean,99,0.1184,0.0,631794.0,0.1171,0.0,0.9685,0.0,0.7559,0.0,0.2338,0.0,0.3571,0.0,0.8059,0.0
OGB,ogbg,graph,False,,,1,6,3,skipsum,add,99,0.1001,0.0,617088.0,0.0961,0.0,0.9725,0.0,0.7914,0.0,0.3604,0.0,0.4953,0.0,0.8571,0.0
OGB,ogbg,graph,False,,,1,6,3,skipsum,max,99,0.0841,0.0,617088.0,0.0525,0.0,0.9758,0.0,0.8159,0.0,0.457,0.0,0.5858,0.0,0.9206,0.0
OGB,ogbg,graph,False,,,1,6,3,skipsum,mean,99,0.1175,0.0,617088.0,0.0962,0.0,0.9664,0.0,0.7124,0.0,0.1729,0.0,0.2782,0.0,0.8333,0.0
OGB,ogbg,graph,False,,,1,8,2,skipconcat,add,99,0.121,0.0,624042.0,0.1114,0.0,0.9677,0.0,0.7789,0.0,0.1916,0.0,0.3075,0.0,0.8102,0.0
OGB,ogbg,graph,False,,,1,8,2,skipconcat,max,99,0.1033,0.0,624042.0,0.1055,0.0,0.9704,0.0,0.7448,0.0,0.3198,0.0,0.4475,0.0,0.8655,0.0
OGB,ogbg,graph,False,,,1,8,2,skipconcat,mean,99,0.1187,0.0,624042.0,0.0753,0.0,0.9674,0.0,0.7365,0.0,0.1997,0.0,0.3142,0.0,0.8191,0.0
OGB,ogbg,graph,False,,,1,8,2,skipsum,add,99,0.1109,0.0,617258.0,0.1528,0.0,0.9697,0.0,0.7532,0.0,0.2849,0.0,0.4134,0.0,0.837,0.0
OGB,ogbg,graph,False,,,1,8,2,skipsum,max,99,0.1025,0.0,617258.0,0.0899,0.0,0.9709,0.0,0.7745,0.0,0.3149,0.0,0.4478,0.0,0.8703,0.0
OGB,ogbg,graph,False,,,1,8,2,skipsum,mean,99,0.1181,0.0,617258.0,0.0635,0.0,0.9671,0.0,0.7139,0.0,0.2005,0.0,0.3131,0.0,0.8216,0.0
OGB,ogbg,graph,False,,,1,8,3,skipconcat,add,99,0.1172,0.0,633435.0,0.1318,0.0,0.9684,0.0,0.752,0.0,0.2338,0.0,0.3567,0.0,0.8142,0.0
OGB,ogbg,graph,False,,,1,8,3,skipconcat,max,99,0.0976,0.0,633435.0,0.0524,0.0,0.9732,0.0,0.8045,0.0,0.3742,0.0,0.5108,0.0,0.875,0.0
OGB,ogbg,graph,False,,,1,8,3,skipconcat,mean,99,0.1236,0.0,633435.0,0.0984,0.0,0.967,0.0,0.716,0.0,0.1964,0.0,0.3083,0.0,0.7921,0.0
OGB,ogbg,graph,False,,,1,8,3,skipsum,add,99,0.1101,0.0,616051.0,0.1257,0.0,0.9688,0.0,0.7208,0.0,0.2703,0.0,0.3932,0.0,0.8421,0.0
OGB,ogbg,graph,False,,,1,8,3,skipsum,max,99,0.0854,0.0,616051.0,0.0831,0.0,0.9768,0.0,0.8443,0.0,0.4667,0.0,0.6012,0.0,0.9022,0.0
OGB,ogbg,graph,False,,,1,8,3,skipsum,mean,99,0.1078,0.0,616051.0,0.1277,0.0,0.9695,0.0,0.7312,0.0,0.2914,0.0,0.4167,0.0,0.8578,0.0
OGB,ogbg,graph,False,,,2,2,2,skipconcat,add,99,0.1185,0.0,619138.0,0.0466,0.0,0.9671,0.0,0.7569,0.0,0.1769,0.0,0.2868,0.0,0.8327,0.0
OGB,ogbg,graph,False,,,2,2,2,skipconcat,max,99,0.1231,0.0,619138.0,0.0529,0.0,0.9667,0.0,0.7396,0.0,0.1729,0.0,0.2803,0.0,0.8039,0.0
OGB,ogbg,graph,False,,,2,2,2,skipconcat,mean,99,0.1328,0.0,619138.0,0.0747,0.0,0.966,0.0,0.7751,0.0,0.1315,0.0,0.2248,0.0,0.7494,0.0
OGB,ogbg,graph,False,,,2,2,2,skipsum,add,99,0.1155,0.0,617318.0,0.0529,0.0,0.9684,0.0,0.7623,0.0,0.2265,0.0,0.3492,0.0,0.8249,0.0
OGB,ogbg,graph,False,,,2,2,2,skipsum,max,99,0.1145,0.0,617318.0,0.0634,0.0,0.969,0.0,0.7804,0.0,0.2394,0.0,0.3665,0.0,0.8345,0.0
OGB,ogbg,graph,False,,,2,2,2,skipsum,mean,99,0.1181,0.0,617318.0,0.0457,0.0,0.9681,0.0,0.7676,0.0,0.2119,0.0,0.3321,0.0,0.8187,0.0
OGB,ogbg,graph,False,,,2,2,3,skipconcat,add,99,0.1213,0.0,620897.0,0.0965,0.0,0.9664,0.0,0.6771,0.0,0.194,0.0,0.3016,0.0,0.8032,0.0
OGB,ogbg,graph,False,,,2,2,3,skipconcat,max,99,0.1177,0.0,620897.0,0.0381,0.0,0.9679,0.0,0.7651,0.0,0.2062,0.0,0.3248,0.0,0.824,0.0
OGB,ogbg,graph,False,,,2,2,3,skipconcat,mean,99,0.1227,0.0,620897.0,0.0631,0.0,0.9671,0.0,0.7534,0.0,0.1786,0.0,0.2887,0.0,0.8064,0.0
OGB,ogbg,graph,False,,,2,2,3,skipsum,add,99,0.1136,0.0,617638.0,0.0624,0.0,0.9685,0.0,0.7329,0.0,0.2516,0.0,0.3746,0.0,0.8319,0.0
OGB,ogbg,graph,False,,,2,2,3,skipsum,max,99,0.105,0.0,617638.0,0.0447,0.0,0.9705,0.0,0.7828,0.0,0.2955,0.0,0.429,0.0,0.8549,0.0
OGB,ogbg,graph,False,,,2,2,3,skipsum,mean,99,0.1147,0.0,617638.0,0.0581,0.0,0.9687,0.0,0.7721,0.0,0.2338,0.0,0.3589,0.0,0.8282,0.0
OGB,ogbg,graph,False,,,2,4,2,skipconcat,add,99,0.1319,0.0,616382.0,0.1122,0.0,0.9655,0.0,0.7437,0.0,0.1201,0.0,0.2068,0.0,0.7595,0.0
OGB,ogbg,graph,False,,,2,4,2,skipconcat,max,99,0.1124,0.0,616382.0,0.0959,0.0,0.9685,0.0,0.7456,0.0,0.2427,0.0,0.3662,0.0,0.8409,0.0
OGB,ogbg,graph,False,,,2,4,2,skipconcat,mean,99,0.1286,0.0,616382.0,0.0487,0.0,0.9661,0.0,0.7191,0.0,0.1558,0.0,0.2562,0.0,0.7786,0.0
OGB,ogbg,graph,False,,,2,4,2,skipsum,add,99,0.114,0.0,618232.0,0.079,0.0,0.9687,0.0,0.7603,0.0,0.2394,0.0,0.3642,0.0,0.8315,0.0
OGB,ogbg,graph,False,,,2,4,2,skipsum,max,99,0.1079,0.0,618232.0,0.0663,0.0,0.9703,0.0,0.7712,0.0,0.2955,0.0,0.4272,0.0,0.841,0.0
OGB,ogbg,graph,False,,,2,4,2,skipsum,mean,99,0.1117,0.0,618232.0,0.0627,0.0,0.9688,0.0,0.7447,0.0,0.2557,0.0,0.3807,0.0,0.8384,0.0
OGB,ogbg,graph,False,,,2,4,3,skipconcat,add,99,0.1206,0.0,616268.0,0.093,0.0,0.9669,0.0,0.7022,0.0,0.2029,0.0,0.3149,0.0,0.8106,0.0
OGB,ogbg,graph,False,,,2,4,3,skipconcat,max,99,0.1077,0.0,616268.0,0.049,0.0,0.9696,0.0,0.7452,0.0,0.2849,0.0,0.4122,0.0,0.8472,0.0
OGB,ogbg,graph,False,,,2,4,3,skipconcat,mean,99,0.1222,0.0,616268.0,0.0774,0.0,0.9675,0.0,0.7638,0.0,0.1916,0.0,0.3063,0.0,0.803,0.0
OGB,ogbg,graph,False,,,2,4,3,skipsum,add,99,0.1188,0.0,617640.0,0.1118,0.0,0.9674,0.0,0.7101,0.0,0.2167,0.0,0.3321,0.0,0.817,0.0
OGB,ogbg,graph,False,,,2,4,3,skipsum,max,99,0.0919,0.0,617640.0,0.1171,0.0,0.974,0.0,0.7896,0.0,0.4172,0.0,0.5459,0.0,0.8898,0.0
OGB,ogbg,graph,False,,,2,4,3,skipsum,mean,99,0.1099,0.0,617640.0,0.0465,0.0,0.9692,0.0,0.7477,0.0,0.2695,0.0,0.3962,0.0,0.8425,0.0
OGB,ogbg,graph,False,,,2,6,2,skipconcat,add,99,0.124,0.0,626006.0,0.0887,0.0,0.9672,0.0,0.7666,0.0,0.1786,0.0,0.2897,0.0,0.8016,0.0
OGB,ogbg,graph,False,,,2,6,2,skipconcat,max,99,0.1203,0.0,626006.0,0.0947,0.0,0.9673,0.0,0.7349,0.0,0.1981,0.0,0.312,0.0,0.8066,0.0
OGB,ogbg,graph,False,,,2,6,2,skipconcat,mean,99,0.1191,0.0,626006.0,0.041,0.0,0.9672,0.0,0.7452,0.0,0.1875,0.0,0.2996,0.0,0.818,0.0
OGB,ogbg,graph,False,,,2,6,2,skipsum,add,99,0.1046,0.0,617088.0,0.1032,0.0,0.9703,0.0,0.75,0.0,0.3117,0.0,0.4404,0.0,0.8653,0.0
OGB,ogbg,graph,False,,,2,6,2,skipsum,max,99,0.0846,0.0,617088.0,0.081,0.0,0.9756,0.0,0.8258,0.0,0.4424,0.0,0.5761,0.0,0.9157,0.0
OGB,ogbg,graph,False,,,2,6,2,skipsum,mean,99,0.1209,0.0,617088.0,0.0823,0.0,0.9669,0.0,0.7353,0.0,0.1826,0.0,0.2926,0.0,0.8016,0.0
OGB,ogbg,graph,False,,,2,6,3,skipconcat,add,99,0.1171,0.0,619925.0,0.0732,0.0,0.9671,0.0,0.7164,0.0,0.1989,0.0,0.3113,0.0,0.8256,0.0
OGB,ogbg,graph,False,,,2,6,3,skipconcat,max,99,0.1159,0.0,619925.0,0.0764,0.0,0.9668,0.0,0.687,0.0,0.2102,0.0,0.3219,0.0,0.8243,0.0
OGB,ogbg,graph,False,,,2,6,3,skipconcat,mean,99,0.1193,0.0,619925.0,0.0728,0.0,0.9678,0.0,0.745,0.0,0.211,0.0,0.3289,0.0,0.821,0.0
OGB,ogbg,graph,False,,,2,6,3,skipsum,add,99,0.1088,0.0,620372.0,0.1132,0.0,0.9697,0.0,0.7331,0.0,0.2987,0.0,0.4245,0.0,0.8421,0.0
OGB,ogbg,graph,False,,,2,6,3,skipsum,max,99,0.0939,0.0,620372.0,0.054,0.0,0.9734,0.0,0.7944,0.0,0.392,0.0,0.525,0.0,0.8772,0.0
OGB,ogbg,graph,False,,,2,6,3,skipsum,mean,99,0.1156,0.0,620372.0,0.0595,0.0,0.9685,0.0,0.7362,0.0,0.2492,0.0,0.3723,0.0,0.8216,0.0
OGB,ogbg,graph,False,,,2,8,2,skipconcat,add,99,0.1133,0.0,628802.0,0.0854,0.0,0.9691,0.0,0.8056,0.0,0.2321,0.0,0.3604,0.0,0.8334,0.0
OGB,ogbg,graph,False,,,2,8,2,skipconcat,max,99,0.1049,0.0,628802.0,0.0632,0.0,0.9709,0.0,0.7695,0.0,0.3198,0.0,0.4518,0.0,0.8564,0.0
OGB,ogbg,graph,False,,,2,8,2,skipconcat,mean,99,0.1272,0.0,628802.0,0.09,0.0,0.9667,0.0,0.7751,0.0,0.1567,0.0,0.2606,0.0,0.7879,0.0
OGB,ogbg,graph,False,,,2,8,2,skipsum,add,99,0.102,0.0,616051.0,0.1188,0.0,0.972,0.0,0.7762,0.0,0.3547,0.0,0.4869,0.0,0.8588,0.0
OGB,ogbg,graph,False,,,2,8,2,skipsum,max,99,0.0956,0.0,616051.0,0.0705,0.0,0.9729,0.0,0.758,0.0,0.4042,0.0,0.5273,0.0,0.8858,0.0
OGB,ogbg,graph,False,,,2,8,2,skipsum,mean,99,0.1181,0.0,616051.0,0.0675,0.0,0.9678,0.0,0.7458,0.0,0.2143,0.0,0.3329,0.0,0.8135,0.0
OGB,ogbg,graph,False,,,2,8,3,skipconcat,add,99,0.1234,0.0,636350.0,0.057,0.0,0.9668,0.0,0.716,0.0,0.1883,0.0,0.2982,0.0,0.8022,0.0
OGB,ogbg,graph,False,,,2,8,3,skipconcat,max,99,0.1048,0.0,636350.0,0.0449,0.0,0.9707,0.0,0.7702,0.0,0.3101,0.0,0.4421,0.0,0.8599,0.0
OGB,ogbg,graph,False,,,2,8,3,skipconcat,mean,99,0.1215,0.0,636350.0,0.0638,0.0,0.9674,0.0,0.7337,0.0,0.2013,0.0,0.3159,0.0,0.7959,0.0
OGB,ogbg,graph,False,,,2,8,3,skipsum,add,99,0.1058,0.0,617638.0,0.0471,0.0,0.9705,0.0,0.7534,0.0,0.3149,0.0,0.4442,0.0,0.8564,0.0
OGB,ogbg,graph,False,,,2,8,3,skipsum,max,99,0.0819,0.0,617638.0,0.05,0.0,0.9777,0.0,0.847,0.0,0.4943,0.0,0.6243,0.0,0.9064,0.0
OGB,ogbg,graph,False,,,2,8,3,skipsum,mean,99,0.1156,0.0,617638.0,0.0554,0.0,0.9684,0.0,0.743,0.0,0.237,0.0,0.3594,0.0,0.8243,0.0
