memory CD8 T-cell,MAIT T-cell
memory B-cell,MAIT T-cell
T-reg,MAIT T-cell
naive CD8 T-cell,MAIT T-cell
memory CD4 T-cell,MAIT T-cell
naive B-cell,MAIT T-cell
naive CD4 T-cell,MAIT T-cell
