intermediate monocyte,myeloid DC
intermediate monocyte,classical monocyte
intermediate monocyte,naive CD4 T-cell
intermediate monocyte,plasmacytoid DC
intermediate monocyte,memory CD4 T-cell
intermediate monocyte,bone marrow
intermediate monocyte,T-reg
