intestine,basophil
memory CD4 T-cell,basophil
memory CD4 T-cell,adipose tissue
intestine,T-reg
memory CD4 T-cell,plasmacytoid DC
memory CD4 T-cell,NK-cell
memory CD4 T-cell,gdT-cell
intestine,NK-cell
intestine,plasmacytoid DC
memory CD4 T-cell,placenta
intestine,adipose tissue
intestine,gdT-cell
memory CD4 T-cell,T-reg
intestine,placenta
