non-classical monocyte,neutrophil
kidney,naive CD4 T-cell
classical monocyte,neutrophil
intermediate monocyte,naive CD4 T-cell
classical monocyte,naive CD4 T-cell
neutrophil,naive CD4 T-cell
intermediate monocyte,neutrophil
basophil,neutrophil
non-classical monocyte,naive CD4 T-cell
basophil,naive CD4 T-cell
kidney,neutrophil
