salivary gland,intestine
placenta,MAIT T-cell
placenta,gallbladder
salivary gland,gallbladder
placenta,intestine
skin 1,MAIT T-cell
placenta,skin 1
salivary gland,MAIT T-cell
salivary gland,skin 1
skin 1,gallbladder
skin 1,intestine
