naive B-cell,skeletal muscle
adipose tissue,naive CD4 T-cell
naive B-cell,naive CD4 T-cell
adipose tissue,skeletal muscle
memory B-cell,neutrophil
naive B-cell,neutrophil
adipose tissue,neutrophil
memory B-cell,skeletal muscle
memory B-cell,naive CD4 T-cell
