myeloid DC,adipose tissue
memory B-cell,salivary gland
memory B-cell,urinary bladder
myeloid DC,eosinophil
myeloid DC,placenta
myeloid DC,urinary bladder
memory B-cell,placenta
myeloid DC,T-reg
memory B-cell,T-reg
memory B-cell,NK-cell
memory B-cell,adipose tissue
memory B-cell,eosinophil
myeloid DC,salivary gland
myeloid DC,NK-cell
