ADIPOSE TISSUE,N
ABCG2,ACA1,ACRP30,ACTA2,ADIPOQ,ADIPOR1,ADIPOR2,APOD,BSCL2,CCL2,CD10,CD105,CD106,CD117,CD11A,CD11C,CD120A,CD13,CD133,CD137,CD14,CD140B,CD141,CD142,CD144,CD146,CD158,CD16,CD163,CD166,CD19,CD200,CD206,CD271,CD29,CD31,CD314,CD32,CD34,CD340,CD36,CD44,CD45,CD49A,CD49D,CD49E,CD51,CD54,CD55,CD56,CD59,CD68,CD70,CD71,CD73,CD81,CD9,CD90,CD91,CD94,CFD,CHC22,CIDEA,CKIT,CLDN3,CMYC,COL1A2,COLLAGEN1A2,COLLAGEN3A1,CPA3,DLK1,DLK2,EBF2,ECSCR,EPCAM,FABP4,FASL,FATP1,FATP2,FATP4,FATP5,FATP6,FLT4,FOLR2,GACRP30,GALECTIN12,GLUT4,GNLY,GREM1,HLAABC,HLAB2705,HLADRA,HLADRB1,HOXC8,HOXC9,ICAM,IFN,IGHG3,IGKC,IL2,IL6,KLF4,KRT18,KRT19,KRT8,LEP,LEPTIN,LUM,LY6AE,MAP2,MGP,MSCA1,MSLN,MYH11,NANOG,NCADHERIN,NESTIN,NEUN,NG2,NKG7,NKP46,OCT4,P63,PDGFR,PDGFRA,PDGFRALPHA,PDPN,PECAM,PERILIPIN2,PGC1ALPHA,PGR,PLIN,PLMP2,PPARGAMMA,PROX1,PVIPR,RBP4,S100A8,S100A9,SMA,SNAIL1,SOX2,SSEA3,SSEA4,STRO1,SUSD2,SYNAPSIN,TAGLN,TBET,THROMBOMODULIN,TNFRSF9,TPBS2,TRA160,TRA181,TREM2,TUJ1,TWIST1,UCP1,UPK3B,VECADHERIN,VEGFR2,VIMENTIN,VSTM2A,VSTM2B,VWF,WISP2,WT1,ZIC1
BASOPHIL,Y
BSP1,CCR3,CD107A,CD117,CD11A,CD11B,CD123,CD125,CD13,CD15,CD154,CD16,CD19,CD192,CD195,CD200R3,CD203C,CD218,CD22,CD25,CD281,CD282,CD284,CD286,CD289,CD294,CD33,CD38,CD43,CD44,CD45,CD54,CD63,CD69,CD88,CD9,CEBPA,CLC,CPA3,CSRP3,CYP11A1,FCEPSILONRIALPHA,FCER1,FCER1A,FCERI,GATA2,HDC,HLADR,IFITM1,IGE,IL4,IL6,MCMPT8,MS4A2,PTGDR2,SLC18A2,TLR4,TPSAB1
BONE MARROW,Y
ABCG2,AC0206561,ACAN,ACTA2,AHSP,AL1578951,AL7139981,ALAS2,ALDH,ALDH1A1,ALKALINEPHOSPHATASE,ALP,ALPL,ANGPT1,ANK3,APC,APOC1,APOE,AQP1,AQP3,AQP5,ARG,ARG1,ARPP21,ATF3,ATG7,ATP8B4,AVP,AXL,AZU1,BAALC,BANK1,BARHL1,BCL11B,BCL2,BCL3,BCL6,BDCA1,BDCA2,BDCA3,BDCA4,BETA2MICROGLOBULIN,BGLAP,BLK,BLNK,BMI1,BMP2,BST1,BTG2,BTLA,CA1,CADM1,CAMK4,CAMP,CASP5,CCL17,CCL18,CCL2,CCL3,CCL7,CCR2,CCR4,CCR5,CCR6,CCR7,CD10,CD103,CD105,CD106,CD10CD45RAFLT3,CD10CD45RAFLT3CD71,CD110,CD111,CD114,CD115,CD116,CD117,CD11B,CD11C,CD122,CD123,CD127,CD13,CD130,CD131,CD133,CD135,CD138,CD14,CD141,CD144,CD146,CD147,CD148,CD15,CD150,CD151,CD16,CD161,CD163,CD164,CD165,CD166,CD169,CD177,CD178,CD183,CD184,CD19,CD192,CD193,CD194,CD195,CD198,CD1A,CD1C,CD1D,CD2,CD20,CD200R,CD202B,CD203C,CD204,CD205,CD206,CD207,CD209,CD21,CD212,CD217,CD218A,CD22,CD226,CD229,CD23,CD235A,CD24,CD243,CD244,CD25,CD26,CD269,CD27,CD271,CD276,CD28,CD282,CD284,CD289,CD29,CD294,CD3,CD303,CD304,CD309,CD31,CD319,CD32,CD326,CD33,CD338,CD34,CD35,CD36,CD38,CD39,CD3D,CD3E,CD3G,CD3Z,CD4,CD40,CD41,CD42B,CD43,CD44,CD45,CD45RA,CD45RO,CD47,CD48,CD49A,CD49D,CD49F,CD5,CD51,CD52,CD54,CD56,CD59,CD62E,CD62L,CD62P,CD64,CD65,CD66B,CD68,CD69,CD7,CD71,CD72,CD73,CD74,CD78,CD79A,CD79B,CD8,CD80,CD81,CD83,CD84,CD86,CD8A,CD8B,CD9,CD90,CD93,CD98,CDCP1,CDH2,CDK6,CEACAM21,CEACAM3,CEBPA,CHI3L1,CHIT1,CKIT,CLC,CLEC10A,CLEC3B,CLEC4A,CLEC4C,CLEC5A,CLEC9A,CLIC3,CLL1,CMYC,COL2A1,COL8A2,COLI,CPA3,CREB5,CRHBP,CRISPLD2,CRYGD,CSF1R,CSF3R,CST3,CST7,CSTA1,CTLA4,CTNNAL1,CTSK,CTSS,CX3CR1,CXCL12,CXCL5,CXCL8,CXCL9,CXCR3,CXCR4,CYBB,CYTL1,DCIR,DECTIN1,DKK1,DNAM1,DNASE2B,DNTT,DPP4,DR6,DUSP1,DUSP2,DYSF,ECADHERIN,EDG1,EDG3,EDG5,EDG6,EDG8,EDNRB,EGR1,EIF4EBP1,ELANE,ELN,EMP1,ENG,EPCAM,EPCR,ERYTHROPOIETINRECEPTOR,ESAM,EVI1,EXD2,F480,FAM102A,FAM124B,FAM301,FAP,FCAR,FCEPSILONRIALPHA,FCER1A,FCGR3A,FCGR3B,FCN1,FCRECEPTORLIKEPROTEINS,FCRI,FCRL1,FGD2,FGD5,FGFBP2,FGR,FIBROBLASTACTIVATIONPROTEINALPHA,FIZZ1,FLK1,FLK2,FLT1,FLT3,FOS,FOXF1,FOXP1,FOXP3,FPR1,FPR2,FRZB,FUS,FUT4,G0S2,GAS1,GATA2,GBP1,GBP4,GBP5,GD2,GDA,GFAP,GFI1,GFRA2,GLYA,GM2A,GNLY,GP130,GPA,GPR56,GSG1,GYPA,GYPC,GZMA,GZMB,GZMK,GZMM,HBA1,HBA2,HBB,HBD,HBG1,HBG2,HBM,HBQ1,HES5,HGAL,HJURP,HLAABC,HLADPA1,HLADR,HLADRA,HLF,HOXA3,HOXB6,HSP90AB1,HTR1F,ICAM2,IFI27,IFIT3,IFITM1,IFITM2,IGD,IGHA1,IGHG1,IGKC,IGL,IGLL1,IGLL5,IGM,IKZF2,IKZF3,IL10,IL10RA,IL18RAP,IL1RAP,IL2RA,IL2RB,IL32,IL6R,IL7R,ILT1,ILT3,ILT7,INOS,IRF1,IRF5,IRF7,IRF8,ISLR,ITGA2B,ITGAM,ITGAX,JCHAIN,JUN,JUNB,KCNJ13,KI67,KIT,KLF1,KLRB1,KLRC1,KLRC2,KLRD1,KLRF1,KLRK1,KRT18,KRT19,KRT8,L1TD1,LAG3,LAMININSUBUNITGAMMA2,LAMP3,LAPTM4B,LAT,LCK,LEF1,LEPR,LEUKEMIAINHIBITORYFACTORRECEPTOR,LILRA4,LILRB1,LILRB2,LINC02446,LMO2,LRP1,LST1,LTB,LTF,LY6G,LYZ,LYZ2,MAC1,MAFB,MAL,MALAT1,MARCO,MB2,MCL1,ME1,MEF2A,MEF2C,MEIS1,MHCCLASSII,MME,MMRN1,MNDA,MPL,MPO,MRC1,MS4A1,MS4A2,MS4A4A,MS4A7,MSCA1,MSR1,MSRB3,MTGENES,MYB,MYCT1,MZB1,NANOG,NCAM1,NCR1,NELL2,NESTIN,NEUROD6,NG2,NGP,NKG7,NMUR1,NRG1,NRP1,OCN,OCT4,OLIG2,OLIG3,OPN,P2RX3,P2RY12,PANCK,PAX5,PAX6,PCOLCE2,PCSK9,PDE1C,PDE4B,PDGFRA,PDGFRALPHA,PDGFRB,PDL2,PF4,PHEX,PI3,PLAC8,PLCG2,PLEK,PLVAP,PLZF,PODOCALYXIN,POU4F1,PPARG,PPBP,PPIA,PRDM1,PRDX1,PREF1,PRF1,PROM1,PROMININ2,PRSS57,PRTN3,PSAP,PTEN,PTGDR,PTGDS,PTPRC,PTPRT,RAG1,RAG2,RCAN3,RETN,RGS1,RGS2,RHCE,RPS4Y2,RUNX2,S100A12,S100A6,S100A8,S100A9,SASH3,SCA1,SCARB2,SCF,SDC1,SELENOP,SELL,SERPINA1,SERPINB1,SIGLEC3,SIGLEC5,SIGLEC6,SIGLEC8,SIRPA,SLAMF6,SLAMF7,SLAN,SLC15A3,SLC4A1,SLC4A10,SLC7A7,SMA,SON,SOX2,SOX4,SOX9,SPI1,SPIB,SPINK2,SPON2,SPP1,ST2,STAT1,STAT5A,STAT5B,STMN1,STRO1,SULT1C2,SUSD2,TAGAP,TAGLN,TAP1,TBX21,TCF7,TCL18,TCL1A,TCRA,TCRALPHABETA,TDT,TEKT1,TERF2,TFR2,TFRC,THEMIS,THY1,TIE2,TIGIT,TIM3,TIMP1,TLR4,TLRS,TMEM119,TMEM14C,TNFRSF10C,TNFRSF13C,TNFRSF17,TNFSF13B,TP53TG5,TPSAB1,TPSAB2,TRA2B,TRABD2A,TRAC,TRAT1,TRAV12,TRBC2,TRDC,TRGV9,TROP2,TUBB,VCAN,VECADHERIN,VEGF,VEGFR2,VGLUT1,VIM,VIMENTIN,VNN3,VPREB1,VPREB3,VWF,XCL1,XCR1,ZAP70,ZBTB38,ZIC1
BRAIN,N
